userId,similarUsers
8437,8256;1264;112;9819;4730;5205;894;7199;11459;3425
8438,1284;6864;12512;5509;9299;5743;695;11178;2254;4561
8439,7652;288;1233;11191;8057;9352;7000;12622;5652;11
8440,353;11300;8792;4196;9624;120;4518;5844;1406;4620
8441,5748;9886;9146;6742;7016;3174;1485;721;1597;5516
8442,475;4242;9142;8173;12290;9031;3330;10867;3056;5320
8443,7995;6585;9005;4618;2721;9071;429;11649;11238;8205
8444,9627;11975;5581;7765;3286;1716;12622;9771;4349;12207
8445,2812;8173;7527;11767;5690;3460;9112;8365;11037;4793
8446,11769;11554;11626;10341;11427;4907;11588;11746;1941;9325
8447,8162;11256;8786;10504;3534;7354;12559;9092;11006;7027
8448,1768;120;3269;4271;1512;2191;8162;10364;2699;7212
8449,8327;1900;7490;7187;583;3204;5284;6060;8710;4562
8450,6749;11458;12401;7421;1270;1300;4879;10230;5098;8587
8451,10315;11893;6946;11724;8513;7433;1817;4915;9313;5426
8452,9319;1634;4380;1922;5151;1673;382;11102;8411;3986
8453,788;8073;9876;6752;5972;577;1866;1073;8882;2777
8454,4530;3899;2924;7062;5504;12359;7672;9030;12258;5717
8455,4460;7969;3246;8873;5640;1436;8530;12732;8168;1701
8456,6228;327;5750;3942;9706;1493;4249;700;4618;12223
8457,8494;7790;4306;1945;4447;12280;12534;11892;11360;4207
8458,9378;9368;12545;12369;10632;10192;11707;12525;10532;3721
8459,3199;8725;1234;11571;451;9355;10079;5535;3354;3409
8460,6249;2283;1929;5620;6887;8189;5544;8812;10243;3503
8461,6256;1519;10949;1227;5764;12192;3147;3643;6186;6254
8462,7765;2360;8088;1002;4643;4744;1456;2043;4589;10247
8463,4641;11926;441;956;6;12011;10420;494;2467;8684
8464,11847;1992;4690;8856;5906;4705;1994;8360;537;10554
8465,7690;1804;9942;5693;3033;12578;1316;11333;7663;3567
8466,8006;5767;1836;8570;914;6306;8707;11487;733;8191
8467,8755;5707;1677;9504;2211;9010;1586;9875;2364;405
8468,749;4906;4563;9262;2212;519;7688;11790;7218;10293
8469,3638;5338;1532;210;11860;1579;6558;11622;7858;8794
8470,1729;5260;8605;8660;12692;1414;1624;5142;7741;3846
8471,2064;2359;9919;3613;11551;9093;6571;12780;8801;11876
8472,6748;7791;1445;7134;11289;9172;6566;8388;5340;4578
8473,4885;9389;8366;8363;686;8419;8383;511;2276;9920
8474,10614;5034;4264;10284;9040;5651;4361;9936;4356;1956
8475,12799;1877;6200;6431;5202;7151;1649;10252;2165;5706
8476,7910;4806;11622;609;1832;9862;10378;12471;2291;4246
8477,12724;11974;9958;10296;6352;10043;4667;12531;1052;4332
8478,11411;8565;3475;10535;3298;3234;4445;6532;11654;5619
8479,8355;9181;11117;454;3793;11148;652;3467;4211;2704
8480,8133;1046;4708;8849;6990;10067;8676;5445;3889;6979
8481,1366;3543;7098;799;4454;10957;7677;9035;12766;12108
8482,246;6109;7001;4328;4011;8828;7844;8730;67;3159
8483,12013;722;5438;316;12704;743;12569;3507;1456;900
8484,9884;3156;5660;10484;7979;5608;8698;4520;9311;9857
8485,1740;12002;973;11231;5084;7265;6522;10451;5405;369
8486,12373;11305;216;4623;7497;10471;8999;7113;9212;2773
8487,881;10337;3350;10311;9996;11460;5493;10958;4009;1287
8488,11209;1623;5275;2762;847;5924;4195;6015;5865;12616
8489,1799;9658;506;5180;334;5768;7862;12370;8839;5490
8490,428;4681;5200;7185;1378;5684;3414;10994;3802;5920
8491,4478;4927;3539;451;9645;1909;5271;468;5581;4692
8492,9592;8071;6277;8264;9946;5639;1962;8481;2571;777
8493,8326;5177;8258;1829;10485;7826;4826;11428;10152;7524
8494,566;8457;7966;5021;4548;1919;9635;3289;11693;5358
8495,12848;12869;5655;2575;186;10209;10316;6812;796;7973
8496,6450;1303;2463;11733;9111;2742;2822;8822;12605;3157
8497,5673;7847;3497;8348;2638;65;3088;8267;6461;12438
8498,9441;1440;3163;9811;8074;8549;11637;206;12109;2917
8499,9866;2622;8382;3498;10789;7373;6114;3579;7773;3281
8500,2553;1716;2209;7689;4703;9363;987;7793;9348;9199
8501,8650;104;12576;12277;6083;3896;9949;5296;1190;9501
8502,850;9502;11644;5347;5352;8313;3093;7309;2628;1239
8503,3793;3624;7142;405;4832;5971;7091;437;9985;12102
8504,476;12862;12450;2834;6744;6600;2924;3899;1893;3201
8505,11481;1401;6766;4987;8999;12446;5261;830;1084;7402
8506,3253;2956;9816;203;9165;3009;5192;2604;11655;4139
8507,4980;6990;11724;11707;3402;3098;10151;5342;2525;1314
8508,12896;5551;6837;5608;9474;12009;6793;6625;12003;6146
8509,9076;11612;8751;5897;10236;6166;12222;2130;6727;587
8510,8429;12316;12735;4047;5196;191;7543;6019;12649;12877
8511,6695;6500;12577;10272;9417;6524;9181;1317;1378;8558
8512,8302;1798;8030;12060;3772;7746;451;9898;7519;11931
8513,9190;586;4284;12671;8062;8451;4648;8865;1135;728
8514,2848;11041;8048;11703;2080;11624;7853;3268;624;7119
8515,4678;12740;8405;5058;8893;11630;2379;3717;4595;2774
8516,5906;4093;2830;11782;9413;5048;6365;3455;5407;11513
8517,12612;10981;247;6393;6362;3892;6830;1883;8093;1966
8518,660;7871;9524;7083;9642;378;7143;3671;10586;12291
8519,7697;9090;2530;12319;8685;1560;10267;10637;3521;19
8520,10126;8620;8935;6863;10348;8889;1814;2899;12696;1822
8521,4709;827;9435;11013;12061;6632;5843;12497;8029;12322
8522,4432;10924;4656;3022;11573;1654;10333;6542;10390;5518
8523,12069;6386;9672;5787;10844;6635;11474;4645;782;4917
8524,3891;6405;2240;11524;8953;2313;6486;11576;6046;3476
8525,5302;7154;9968;5342;2782;5889;5961;3756;5770;12710
8526,3561;3924;11257;5577;2173;4398;2760;625;2817;11908
8527,3333;6619;1655;1627;8958;7553;7221;9225;4765;625
8528,6914;3593;2610;10813;5698;2388;3911;7352;5949;7952
8529,1568;2298;8383;9965;3667;10465;239;2018;5227;11027
8530,2814;10661;1497;9257;3892;4169;4397;8455;10159;6908
8531,9763;4393;281;3739;2323;824;11810;9090;11985;12134
8532,10234;2224;5903;8725;12105;1399;4825;3511;1922;1315
8533,7199;9995;1447;9334;666;11915;7760;1467;5823;5143
8534,9273;4513;3350;4753;1885;414;7329;12692;10801;6608
8535,3015;11744;6729;9492;10764;11183;10208;6804;2870;23
8536,12839;2613;8750;1422;5259;3615;2067;4208;6534;2721
8537,4712;7286;10005;4995;6086;11919;4387;1868;12731;4888
8538,11;2138;10330;4021;762;7725;5243;10863;10858;11717
8539,1887;9513;5480;6176;8242;3343;3846;2508;9020;5750
8540,1547;5968;11117;3606;12404;11180;782;5066;3884;1128
8541,9924;8562;5357;5556;5913;8020;5508;1557;6639;2272
8542,4771;7470;4070;5883;8914;6114;3250;5336;7607;9460
8543,11319;815;1083;5367;7340;12008;2115;1880;1717;11364
8544,7978;9037;5826;1003;2364;7967;5081;8828;11715;7510
8545,6148;2605;8990;1327;10019;7341;12461;7826;10014;20
8546,404;8326;182;8774;10080;299;1117;3180;8580;1894
8547,4880;10498;7054;1957;9053;2183;5871;5821;10736;6721
8548,7399;12758;9382;3208;7451;3662;5858;3647;2225;12586
8549,10769;1390;9827;839;10103;11139;1900;6782;8498;6635
8550,10270;5236;2082;8032;9328;6605;3633;417;3857;8753
8551,3806;12435;8774;2429;7867;2130;4624;5056;248;10224
8552,9544;4128;10005;215;1151;11772;1240;1803;939;206
8553,11516;2526;3399;9284;8573;2291;699;10453;4277;1768
8554,9341;9786;11628;11393;11548;1708;866;3118;3191;1020
8555,9364;5049;5614;6916;12284;1054;3390;12526;1589;4077
8556,11729;1691;11536;8982;2454;1499;6037;1227;3614;12349
8557,6770;5760;9354;4142;3005;7035;6200;3819;10165;11108
8558,11571;9318;8192;7837;5543;5692;11430;1448;9416;2319
8559,8727;7634;5094;10199;506;12783;1927;8405;5755;7497
8560,12335;9891;12129;225;6172;11610;1568;935;7515;556
8561,4335;11674;113;3633;10532;8034;6226;9717;257;12920
8562,6361;9675;8704;12189;1557;4299;2861;7610;749;5357
8563,6209;5900;729;4428;4176;3780;1382;9781;12751;4022
8564,1007;11558;8;11689;9211;3129;7226;11897;8350;7154
8565,7666;729;3644;12661;2209;7370;12347;6885;2321;5160
8566,9750;2547;4056;2192;5519;1066;2585;10225;8936;6869
8567,9229;8034;8410;8737;4221;7338;215;8395;5848;8244
8568,11912;11994;3286;12772;7421;10099;3335;4179;12922;10787
8569,4489;3703;4316;4977;9729;11193;8731;3042;7464;11179
8570,14;1301;374;12237;10648;5513;11516;8153;10299;5779
8571,4435;112;7688;9169;2924;10122;11193;3846;9843;2459
8572,401;2318;6985;2222;981;10521;5930;6213;7329;6829
8573,7695;8553;5186;3703;11571;2806;5671;9184;11064;1311
8574,8976;6585;5356;6467;835;1788;2358;8162;11825;465
8575,3759;3140;8327;1534;5587;1847;5608;9285;1547;2859
8576,5754;12161;10578;104;5484;1293;3172;4043;11501;269
8577,7116;5217;2365;4587;4341;10570;6189;10901;9911;4220
8578,2849;8037;5850;8394;3488;9816;150;10648;5566;11665
8579,9300;7777;4117;12459;2540;11954;3346;312;7963;4919
8580,7522;3286;9863;8546;1294;3290;8694;6338;12430;6646
8581,4924;12797;6976;12595;8220;7898;4343;7363;3153;1887
8582,6676;1685;9656;7363;349;10434;5272;2351;5353;7585
8583,8136;6537;1031;5385;9187;9952;1375;1231;7725;9470
8584,3561;11744;6657;10004;4674;8302;8753;6447;7767;3161
8585,4639;6243;7152;3577;505;8857;12446;9255;4455;11010
8586,9365;5334;11668;4360;3032;11303;9464;3184;3962;7102
8587,11588;6774;10039;11367;2545;9637;9564;6948;81;9448
8588,3769;3719;11718;11630;4547;2493;6536;3006;6968;11996
8589,9228;10902;2055;1583;9374;7378;4446;2684;5793;6821
8590,8207;6576;11598;2812;1086;7277;4220;11842;11801;3893
8591,11344;4282;7012;10049;12653;7673;4258;1933;6475;5336
8592,7170;1211;4719;3847;2097;2957;9701;5652;7812;11478
8593,335;10028;4049;5343;5377;7803;1561;3289;1542;1147
8594,130;11434;3022;7087;8782;5800;7641;3231;5853;10775
8595,8939;11716;3863;1637;11493;12004;10082;5488;1665;2646
8596,10151;5908;12550;1953;3780;10186;9744;2449;115;1399
8597,3860;2541;11047;954;7980;249;12599;1361;1142;5402
8598,3122;12274;1554;10418;6792;9321;7433;9852;5414;5820
8599,12101;4354;4302;10713;5035;10428;335;4528;10868;9535
8600,1138;5422;1897;9893;10302;12100;12653;4443;656;12840
8601,2085;3414;12341;1369;6794;11167;10967;10463;3906;1899
8602,6518;4200;5729;8851;173;10835;4039;4521;1884;9472
8603,1956;416;6701;1560;9503;9388;12091;8399;7554;6823
8604,11119;10090;10442;7800;5834;9310;9946;1058;9229;10942
8605,2111;6084;10946;11835;687;8470;6859;4568;7583;1019
8606,10189;493;881;3051;12489;3169;12826;249;7561;2223
8607,1217;506;5256;8626;11851;1481;10009;10693;7318;11788
8608,12260;10170;5523;1322;10693;9718;3937;2541;5462;4634
8609,7557;10620;11286;4213;8332;6614;3147;1734;11546;5864
8610,3245;3530;5635;8656;1012;431;6709;3369;3727;8669
8611,2935;12834;1465;135;6786;1369;8316;2070;189;4652
8612,5774;11954;9671;12270;6083;428;4190;9494;10100;1451
8613,1321;3616;2625;4155;2219;1793;2031;8412;11475;10699
8614,5897;4604;1680;3624;12093;10893;821;12632;4623;11298
8615,11101;4474;12482;4253;8336;11153;2497;7182;3553;7014
8616,12349;6974;8133;3903;1469;8065;5207;11232;11813;6719
8617,4382;12585;6442;7833;5323;8975;717;6777;4008;4025
8618,6961;3947;4618;11486;9918;27;10336;11423;11658;2412
8619,12805;2601;4989;8939;3009;4184;11392;6946;2829;10756
8620,6303;8520;1494;789;3627;8276;343;2824;12810;316
8621,11305;6694;8151;5021;9312;9350;11826;1741;2521;6537
8622,276;12870;1126;5813;5054;11106;5440;6750;3158;2797
8623,5074;4218;6301;12472;10981;9839;4274;3591;306;5257
8624,606;4400;262;6680;10069;9146;4648;4899;7357;2004
8625,11472;5535;2817;12924;2313;12104;3909;6765;211;2668
8626,1221;6159;3950;8607;9455;11906;3062;5416;3908;6621
8627,684;1101;4116;3456;2832;2219;8398;11068;4478;7995
8628,5219;10161;10396;2731;6647;586;10411;10551;12254;9437
8629,1422;2358;11709;10283;11640;3459;3893;2709;11511;4395
8630,9037;9602;10778;2418;4800;2307;1734;1403;10624;3187
8631,5503;12519;5698;1029;4147;1801;12404;4080;4268;9756
8632,9116;2103;6124;9120;12920;6229;7120;7815;4447;11137
8633,10454;1542;7800;5232;11110;512;7640;4938;9429;2145
8634,8773;7363;59;398;97;10434;2131;6267;5004;2824
8635,10086;153;6839;12351;10282;3069;494;281;4870;9550
8636,9624;8279;2872;6469;10235;6799;12651;11600;1910;2977
8637,9234;10169;1950;8037;4485;3970;1948;12435;7888;2517
8638,3862;1002;845;12335;1122;3108;11312;1101;11741;11426
8639,11257;11266;8074;3237;206;3412;1248;10037;12728;11190
8640,4090;9307;12676;10003;1474;11025;4210;2225;3029;9107
8641,6502;304;10490;8147;1098;2777;3032;7756;2321;4224
8642,1810;11158;2570;40;4000;6987;5182;10679;8585;1031
8643,5601;7986;4416;6526;9782;1000;536;1513;6290;9468
8644,11831;7648;8822;6797;7657;7760;3594;453;11225;1066
8645,2407;2222;2494;4088;8740;5446;6608;935;1660;3728
8646,1454;12460;2287;10705;5134;12391;4981;4450;5460;1830
8647,12591;2135;6316;12558;9795;10149;802;858;4828;6372
8648,411;4955;6196;9829;882;1457;7274;9783;4145;7978
8649,425;9598;10000;2972;3887;10100;4906;8011;12002;1980
8650,9017;8501;10109;9473;12566;4028;12352;6750;11368;5029
8651,7774;8203;9286;11241;1960;10927;7372;4666;11454;6077
8652,2299;584;10044;11624;8137;4079;10596;10704;7108;3850
8653,8036;7528;6877;565;10628;6059;12053;10346;6872;12332
8654,476;1448;8504;2924;3899;5339;2278;2114;1831;3201
8655,5378;5767;9949;10706;5171;810;8166;12603;8979;7266
8656,9583;9275;10822;3682;6176;8610;1921;4848;5418;3601
8657,3477;3807;9507;10262;1561;9076;2276;10910;10154;5065
8658,11102;7680;12758;10293;3089;1143;9201;10002;2035;6346
8659,6000;2629;5514;2647;8214;1733;8422;8380;33;8478
8660,5658;6899;7676;7430;8470;12078;12831;9547;185;8252
8661,8288;12657;3851;254;4769;12779;2598;9204;5582;6966
8662,11879;1174;8163;3748;1954;4819;1876;7198;10156;10672
8663,6847;8088;7771;10877;7448;5431;9564;10629;5962;4190
8664,8504;10782;857;7672;12906;3899;1889;12862;34;4760
8665,882;12463;12123;4400;6687;3190;7593;5152;2679;3271
8666,1805;7689;3810;5708;10104;4055;6845;10239;2639;1179
8667,1209;12675;511;11955;12381;1105;11112;10822;2682;12542
8668,6293;7164;7664;6303;12762;5914;9587;5098;3828;12232
8669,11999;5975;10352;11220;10175;8603;6486;10868;3699;2731
8670,10810;10903;6119;1536;12524;1418;10821;8507;924;2682
8671,9784;9716;5399;5999;4407;11177;8976;5674;9616;11816
8672,1699;7328;2630;6771;5072;3240;10443;313;6689;11687
8673,7906;10299;150;7313;5376;8886;5513;8689;12753;10426
8674,10855;11324;5698;1636;11961;9125;12849;166;9069;6651
8675,855;9784;5627;9265;7586;1680;4196;3548;12820;12792
8676,6215;296;6577;6647;8326;6903;12378;7164;2853;153
8677,4725;2027;12319;339;7;4690;2670;8123;6788;1891
8678,1782;2944;1253;370;12532;7319;9122;8673;4443;3976
8679,978;7686;8221;4045;7673;2617;4989;2979;8075;1973
8680,11196;10173;11834;9508;7015;11513;10250;10742;4590;1102
8681,12566;3804;9110;12676;2702;8213;11320;2067;10840;7426
8682,6235;573;12818;7373;8367;6164;9990;424;3399;8484
8683,4681;8256;10974;1882;10234;8242;11242;6534;3602;6238
8684,4410;10649;688;6580;3433;4321;4333;6721;4703;11457
8685,8201;10283;6298;10622;11869;9565;2402;6598;8519;9423
8686,5336;8874;5030;8163;12095;288;6372;9908;9919;8255
8687,7979;120;12920;1030;3800;7932;4874;730;1938;7898
8688,9448;5261;10623;12712;7188;4557;10596;12257;5056;5589
8689,12148;5850;11665;5779;4562;4052;5616;8153;12175;7864
8690,1050;11228;3391;8798;5684;12433;10752;6265;6290;11095
8691,5158;934;10884;4764;5033;10177;9045;4345;7834;6316
8692,8115;7854;7247;8864;937;11459;10357;2293;328;7114
8693,302;12237;7824;5658;138;6249;5399;11948;4274;10360
8694,2705;7945;7621;959;4305;10313;5971;5345;9418;8580
8695,9633;7245;10733;11010;589;1518;7400;10388;3639;4278
8696,5827;12335;6793;2358;12250;9565;7841;2594;11913;2766
8697,11575;4877;11782;1361;2943;2076;5738;11481;7843;10863
8698,10174;502;11936;3345;2927;951;298;8484;12241;4600
8699,9671;415;3301;4605;2895;12539;2475;3034;4629;10269
8700,9782;12282;2255;4594;6650;9330;317;9585;9124;11717
8701,704;3240;8285;5638;6402;6652;1924;436;8218;8937
8702,506;2458;9627;3900;4463;4828;7764;3632;5007;300
8703,10254;7514;10117;6904;2384;12174;7007;627;9067;362
8704,3719;8562;12189;12293;7435;4810;5556;12276;8020;10046
8705,6522;3391;8879;6540;9441;4787;10440;6047;6859;5105
8706,12186;5265;5494;6870;10413;5575;861;921;1513;11360
8707,10242;3940;4632;8466;6040;7038;5598;12055;1695;4395
8708,12642;7150;6137;10754;9604;3227;8357;1265;11506;4059
8709,6054;3596;12062;8037;10318;10103;7052;2006;9056;3033
8710,10641;11031;5177;6124;5441;10134;3762;4108;5872;1820
8711,3706;5482;9105;9211;9811;291;6305;12638;9023;7513
8712,2872;7742;6958;4640;318;11139;10355;3685;587;2291
8713,2651;8860;2428;10861;8074;4237;7267;3668;1660;10759
8714,4854;6058;2965;12667;10829;8191;10326;5224;2600;5629
8715,4157;6216;12758;10566;8203;4890;8340;6074;9277;11208
8716,12276;2057;580;12023;9654;2626;176;864;11717;3746
8717,1759;492;8086;881;93;10209;2434;11813;6305;1692
8718,1893;8750;5664;11517;9828;11384;5630;9162;10777;11120
8719,2474;9364;3354;10528;5090;6102;8423;11775;11128;3918
8720,11718;6361;5357;12804;8754;11630;12276;9422;3719;10134
8721,2984;10807;2313;10153;11510;7094;756;6289;2754;8212
8722,5743;6842;5510;2543;8929;9954;1960;11840;5858;4852
8723,12220;9057;3434;5176;2194;9925;10300;7099;7769;12360
8724,5029;1143;4342;7658;10546;2836;7600;10593;3142;7207
8725,8459;8532;7441;583;3449;9005;554;5111;1883;5809
8726,2453;9396;1784;6740;1057;12412;8895;11126;4748;8087
8727,8559;10270;11907;4746;9669;10880;796;11015;1143;11301
8728,5843;4890;10133;10433;3153;10981;7742;37;3880;3299
8729,12281;4162;1449;4829;3092;270;7792;10622;5109;4821
8730,2639;7681;1579;6675;10484;11004;7671;5841;575;3202
8731,1709;5942;10436;6698;8569;11466;10389;1118;3540;7385
8732,10893;7428;1861;995;9606;8990;3088;1981;9050;8685
8733,11469;11848;4354;6566;6957;1585;7415;4872;7146;2108
8734,8987;9984;6449;4459;8381;8398;4743;117;1771;9826
8735,3571;3792;10388;7533;4478;6082;8755;8530;4843;9651
8736,7443;12190;8278;11820;11821;8354;10786;2954;10162;6979
8737,11987;11191;10688;9971;451;5799;8367;6283;6588;8567
8738,10411;12095;3272;5859;8107;6894;664;12325;2873;11354
8739,1826;7821;42;6024;4584;8861;8035;6124;7883;3685
8740,7357;6199;11110;9898;12926;4576;6681;8169;8069;8645
8741,6583;1528;502;10620;2431;5064;12375;5302;1255;425
8742,3208;3798;5481;11621;5109;10853;7123;2237;1976;749
8743,6292;8212;823;7617;2245;4116;12356;10493;3290;4255
8744,4003;3510;345;1700;1894;9341;8101;1355;10760;1013
8745,5599;9655;6421;9296;3390;12274;11257;8178;766;9551
8746,9058;1455;2903;10816;4825;4736;6154;5765;6225;9898
8747,8899;11295;429;7185;9465;338;5230;1823;3531;1790
8748,5662;6041;6457;12631;146;3207;6423;781;11367;3042
8749,9727;10681;2707;11207;10753;10790;5925;7765;10266;5119
8750,5741;8313;3647;8536;10150;7006;8718;12453;12429;2652
8751,336;2488;3189;12228;1551;12315;4953;1211;4273;5779
8752,1837;233;3086;12347;4423;4403;5150;4100;6333;2045
8753,8584;3185;4995;10330;1380;8550;2660;2955;9812;2261
8754,8367;6361;4088;3769;627;2861;1060;11996;950;2762
8755,11094;8467;5047;9179;3364;661;8588;1399;348;9685
8756,8297;5501;111;9040;7696;9586;2903;6699;3337;1693
8757,5525;5530;8881;8751;1334;5637;8965;8736;7471;606
8758,10137;11094;7;4911;10904;11170;4509;3280;2523;7018
8759,5268;7526;567;7956;7207;6939;8189;1844;10719;432
8760,7177;3410;6486;5162;11368;6218;6934;12144;2560;744
8761,2985;10638;5289;1876;10474;1783;10247;6558;755;10697
8762,1653;8332;2265;5072;7022;10709;11741;1173;1406;11811
8763,12460;8012;9216;9820;10052;7051;5014;7733;10363;12498
8764,1364;5756;8123;12363;6233;60;3871;192;3682;3358
8765,8249;11257;3163;4938;3515;11897;10103;6330;8313;3324
8766,7680;3799;3770;5193;1048;7542;12400;9381;12838;10445
8767,2005;7654;3174;10393;2544;1517;11014;10037;3486;7789
8768,6128;9435;2230;4707;3801;9834;3504;4409;6127;1824
8769,9963;786;9281;12160;2122;11208;2877;2907;12357;5530
8770,6357;3933;5476;7284;11713;3505;3643;3993;12749;7030
8771,8113;7445;1998;4203;11252;1602;3846;2440;9929;3268
8772,3251;5182;4359;6984;1056;4224;10389;12151;6159;5290
8773,2752;8634;3829;9901;5037;4263;12230;11270;12009;3665
8774,12488;3796;1582;8546;8551;7197;12007;11692;6065;7387
8775,2313;1195;5052;5204;9479;11029;2903;9737;10598;11755
8776,10174;9173;11627;5222;7191;9671;6498;12174;9278;6552
8777,1338;12634;12640;6948;2718;4145;2650;12872;12338;10027
8778,5486;2441;5959;8924;1671;265;11599;10438;1918;1681
8779,537;4950;2104;4159;3107;320;11461;12016;7292;8117
8780,12686;8898;6243;4597;2473;7434;5063;5453;3477;1920
8781,941;9779;4411;5348;6602;7593;11034;5277;6918;3359
8782,269;6049;8594;6450;11864;6563;6222;3261;3972;4201
8783,10227;7785;6636;4362;8944;9201;1997;12804;321;10887
8784,9769;6468;9397;6267;3659;10374;7408;2092;3324;4884
8785,5672;11873;83;2079;6900;6691;9787;6079;6637;6892
8786,2288;12162;8447;6593;7607;2592;12278;2240;11863;6813
8787,153;3236;4563;10147;4077;6616;1171;5532;242;2132
8788,5183;7474;3731;4506;1015;7077;1076;2081;10395;3041
8789,4646;12662;6676;2573;8130;6436;10229;172;1214;2130
8790,4807;561;7562;4335;7911;2470;516;12543;9913;373
8791,10093;9576;11676;8906;7315;8833;6923;9857;2097;10668
8792,5120;8440;6912;3307;6993;1814;6791;6039;1162;4859
8793,4809;7742;6948;11812;3023;10117;4699;12421;10515;6798
8794,1449;3338;9244;243;10340;9432;1707;5306;12148;3223
8795,12512;1153;9835;6834;272;9596;902;4943;1874;4159
8796,3801;5341;394;2879;5435;12525;4185;8357;10704;6722
8797,11028;1429;8088;2139;12923;6115;3071;12525;6084;2147
8798,5948;4423;8690;9981;5960;4804;9377;1381;10175;9639
8799,3627;11438;6420;10424;6630;4679;3624;8990;685;11991
8800,4189;1420;5247;5863;5813;9658;6364;2855;6913;12524
8801,6513;11762;4716;10587;9888;389;8471;10872;12360;4881
